"","subj","TrialIndex","TaskType","Music_resp","Lang_ACC","SentStruct","ReturnStay","PivotPlace","ReturnPlace","PivRetDist","whichfirst"
"7844","139","67","Dual",2,1,"SRC2","return","p3","r8","5","MusicFirst"
"7845","139","68","Dual",6,1,"SRC2","stay","p4","r8","4","LangFirst"
"7846","139","69","Dual",5,0,"SRC2","stay","p2","r8","6","MusicFirst"
"7847","139","70","Dual",4,1,"SRC2","return","p3","r8","5","MusicFirst"
"7848","139","71","Dual",4,1,"SRC2","stay","p4","r8","4","LangFirst"
"7993","140","0","Dual",4,0,"ORC","stay","p2","r6","4","LangFirst"
"7994","140","1","Dual",5,1,"ORC","return","p3","r6","3","MusicFirst"
"7995","140","2","Dual",6,0,"ORC","stay","p4","r6","2","MusicFirst"
"7996","140","3","Dual",5,1,"ORC","stay","p2","r6","4","LangFirst"
"7997","140","4","Dual",4,1,"ORC","return","p3","r6","3","MusicFirst"
"7998","140","5","Dual",6,0,"ORC","stay","p4","r6","2","MusicFirst"
"8000","140","7","Dual",6,1,"ORC","stay","p3","r7","4","LangFirst"
"8001","140","8","Dual",3,1,"ORC","return","p4","r7","3","LangFirst"
"8002","140","9","Dual",2,1,"ORC","return","p2","r7","5","LangFirst"
"8003","140","10","Dual",7,1,"ORC","stay","p3","r7","4","MusicFirst"
"8004","140","11","Dual",3,1,"ORC","return","p4","r7","3","LangFirst"
"8006","140","13","Dual",4,1,"ORC","return","p3","r8","5","LangFirst"
"8007","140","14","Dual",3,1,"ORC","stay","p4","r8","4","LangFirst"
"8008","140","15","Dual",5,1,"ORC","stay","p2","r8","6","MusicFirst"
"8010","140","17","Dual",5,1,"ORC","stay","p4","r8","4","LangFirst"
"8011","140","18","Dual",4,1,"SE","return","p2","r6","4","MusicFirst"
"8012","140","19","Dual",5,1,"SE","stay","p3","r6","3","MusicFirst"
"8013","140","20","Dual",5,1,"SE","return","p4","r6","2","MusicFirst"
"8014","140","21","Dual",3,1,"SE","return","p2","r6","4","LangFirst"
"8015","140","22","Dual",6,1,"SE","stay","p3","r6","3","MusicFirst"
"8016","140","23","Dual",2,1,"SE","return","p4","r6","2","LangFirst"
"8017","140","24","Dual",5,1,"SE","stay","p2","r7","5","MusicFirst"
"8018","140","25","Dual",2,1,"SE","return","p3","r7","4","MusicFirst"
"8019","140","26","Dual",5,1,"SE","stay","p4","r7","3","MusicFirst"
"8020","140","27","Dual",5,0,"SE","stay","p2","r7","5","MusicFirst"
"8021","140","28","Dual",6,1,"SE","return","p3","r7","4","LangFirst"
"8022","140","29","Dual",6,1,"SE","stay","p4","r7","3","MusicFirst"
"8023","140","30","Dual",2,0,"SE","return","p2","r8","6","MusicFirst"
"8024","140","31","Dual",7,1,"SE","stay","p3","r8","5","LangFirst"
"8025","140","32","Dual",2,1,"SE","return","p4","r8","4","LangFirst"
"8026","140","33","Dual",3,1,"SE","return","p2","r8","6","LangFirst"
"8028","140","35","Dual",5,1,"SE","return","p4","r8","4","MusicFirst"
"8029","140","36","Dual",7,1,"SRC1","return","p2","r6","4","MusicFirst"
"8030","140","37","Dual",4,1,"SRC1","stay","p3","r6","3","LangFirst"
"8031","140","38","Dual",4,0,"SRC1","return","p4","r6","2","LangFirst"
"8032","140","39","Dual",4,1,"SRC1","return","p2","r6","4","MusicFirst"
"8033","140","40","Dual",4,1,"SRC1","stay","p3","r6","3","LangFirst"
"8034","140","41","Dual",4,0,"SRC1","return","p4","r6","2","MusicFirst"
"8035","140","42","Dual",5,1,"SRC1","stay","p2","r7","5","MusicFirst"
"8036","140","43","Dual",6,1,"SRC1","return","p3","r7","4","LangFirst"
"8037","140","44","Dual",3,1,"SRC1","stay","p4","r7","3","MusicFirst"
"8038","140","45","Dual",5,0,"SRC1","stay","p2","r7","5","MusicFirst"
"8039","140","46","Dual",2,1,"SRC1","return","p3","r7","4","LangFirst"
"8040","140","47","Dual",2,1,"SRC1","stay","p4","r7","3","LangFirst"
"8041","140","48","Dual",3,1,"SRC1","return","p2","r8","6","LangFirst"
"8042","140","49","Dual",3,1,"SRC1","stay","p3","r8","5","MusicFirst"
"8043","140","50","Dual",3,1,"SRC1","return","p4","r8","4","MusicFirst"
"8044","140","51","Dual",3,1,"SRC1","return","p2","r8","6","LangFirst"
"8045","140","52","Dual",7,1,"SRC1","stay","p3","r8","5","MusicFirst"
"8046","140","53","Dual",3,1,"SRC1","return","p4","r8","4","LangFirst"
"8047","140","54","Dual",6,1,"SRC2","stay","p2","r6","4","LangFirst"
"8048","140","55","Dual",4,1,"SRC2","return","p3","r6","3","LangFirst"
"8049","140","56","Dual",3,1,"SRC2","stay","p4","r6","2","LangFirst"
"8050","140","57","Dual",4,1,"SRC2","stay","p2","r6","4","LangFirst"
"8051","140","58","Dual",4,1,"SRC2","return","p3","r6","3","MusicFirst"
"8052","140","59","Dual",2,0,"SRC2","stay","p4","r6","2","MusicFirst"
"8053","140","60","Dual",6,1,"SRC2","return","p2","r7","5","LangFirst"
"8054","140","61","Dual",7,1,"SRC2","stay","p3","r7","4","MusicFirst"
"8055","140","62","Dual",3,1,"SRC2","return","p4","r7","3","MusicFirst"
"8057","140","64","Dual",6,0,"SRC2","stay","p3","r7","4","MusicFirst"
"8058","140","65","Dual",3,0,"SRC2","return","p4","r7","3","MusicFirst"
"8059","140","66","Dual",3,1,"SRC2","stay","p2","r8","6","LangFirst"
"8060","140","67","Dual",3,0,"SRC2","return","p3","r8","5","MusicFirst"
"8061","140","68","Dual",6,1,"SRC2","stay","p4","r8","4","LangFirst"
"8062","140","69","Dual",5,0,"SRC2","stay","p2","r8","6","MusicFirst"
"8063","140","70","Dual",3,1,"SRC2","return","p3","r8","5","MusicFirst"
"8064","140","71","Dual",5,1,"SRC2","stay","p4","r8","4","LangFirst"
"8209","141","0","Dual",3,1,"ORC","stay","p2","r6","4","LangFirst"
"8210","141","1","Dual",3,0,"ORC","return","p3","r6","3","MusicFirst"
"8211","141","2","Dual",6,1,"ORC","stay","p4","r6","2","MusicFirst"
"8212","141","3","Dual",6,1,"ORC","stay","p2","r6","4","LangFirst"
"8213","141","4","Dual",6,1,"ORC","return","p3","r6","3","MusicFirst"
"8214","141","5","Dual",7,1,"ORC","stay","p4","r6","2","MusicFirst"
"8215","141","6","Dual",4,1,"ORC","return","p2","r7","5","LangFirst"
"8216","141","7","Dual",5,1,"ORC","stay","p3","r7","4","LangFirst"
"8217","141","8","Dual",3,1,"ORC","return","p4","r7","3","LangFirst"
"8218","141","9","Dual",2,1,"ORC","return","p2","r7","5","LangFirst"
"8219","141","10","Dual",5,1,"ORC","stay","p3","r7","4","MusicFirst"
"8220","141","11","Dual",3,1,"ORC","return","p4","r7","3","LangFirst"
"8221","141","12","Dual",6,1,"ORC","stay","p2","r8","6","LangFirst"
"8222","141","13","Dual",2,1,"ORC","return","p3","r8","5","LangFirst"
"8223","141","14","Dual",3,1,"ORC","stay","p4","r8","4","LangFirst"
"8224","141","15","Dual",5,1,"ORC","stay","p2","r8","6","MusicFirst"
"8225","141","16","Dual",3,1,"ORC","return","p3","r8","5","LangFirst"
"8226","141","17","Dual",6,1,"ORC","stay","p4","r8","4","LangFirst"
"8227","141","18","Dual",5,1,"SE","return","p2","r6","4","MusicFirst"
"8228","141","19","Dual",7,1,"SE","stay","p3","r6","3","MusicFirst"
"8229","141","20","Dual",5,1,"SE","return","p4","r6","2","MusicFirst"
"8230","141","21","Dual",6,0,"SE","return","p2","r6","4","LangFirst"
"8231","141","22","Dual",5,1,"SE","stay","p3","r6","3","MusicFirst"
"8232","141","23","Dual",3,1,"SE","return","p4","r6","2","LangFirst"
"8233","141","24","Dual",4,1,"SE","stay","p2","r7","5","MusicFirst"
"8234","141","25","Dual",3,1,"SE","return","p3","r7","4","MusicFirst"
"8235","141","26","Dual",4,1,"SE","stay","p4","r7","3","MusicFirst"
"8236","141","27","Dual",5,1,"SE","stay","p2","r7","5","MusicFirst"
"8237","141","28","Dual",4,1,"SE","return","p3","r7","4","LangFirst"
"8238","141","29","Dual",3,1,"SE","stay","p4","r7","3","MusicFirst"
"8239","141","30","Dual",2,1,"SE","return","p2","r8","6","MusicFirst"
"8240","141","31","Dual",5,1,"SE","stay","p3","r8","5","LangFirst"
"8241","141","32","Dual",3,1,"SE","return","p4","r8","4","LangFirst"
"8242","141","33","Dual",2,1,"SE","return","p2","r8","6","LangFirst"
"8243","141","34","Dual",4,0,"SE","stay","p3","r8","5","MusicFirst"
"8244","141","35","Dual",2,1,"SE","return","p4","r8","4","MusicFirst"
"8245","141","36","Dual",5,1,"SRC1","return","p2","r6","4","MusicFirst"
"8246","141","37","Dual",7,1,"SRC1","stay","p3","r6","3","LangFirst"
"8247","141","38","Dual",6,1,"SRC1","return","p4","r6","2","LangFirst"
"8248","141","39","Dual",6,1,"SRC1","return","p2","r6","4","MusicFirst"
"8249","141","40","Dual",4,1,"SRC1","stay","p3","r6","3","LangFirst"
"8250","141","41","Dual",5,1,"SRC1","return","p4","r6","2","MusicFirst"
"8251","141","42","Dual",3,1,"SRC1","stay","p2","r7","5","MusicFirst"
"8252","141","43","Dual",3,1,"SRC1","return","p3","r7","4","LangFirst"
"8253","141","44","Dual",4,1,"SRC1","stay","p4","r7","3","MusicFirst"
"8254","141","45","Dual",5,1,"SRC1","stay","p2","r7","5","MusicFirst"
"8255","141","46","Dual",4,1,"SRC1","return","p3","r7","4","LangFirst"
"8256","141","47","Dual",1,0,"SRC1","stay","p4","r7","3","LangFirst"
"8257","141","48","Dual",3,1,"SRC1","return","p2","r8","6","LangFirst"
"8258","141","49","Dual",5,1,"SRC1","stay","p3","r8","5","MusicFirst"
"8259","141","50","Dual",2,1,"SRC1","return","p4","r8","4","MusicFirst"
"8260","141","51","Dual",3,1,"SRC1","return","p2","r8","6","LangFirst"
"8261","141","52","Dual",4,1,"SRC1","stay","p3","r8","5","MusicFirst"
"8262","141","53","Dual",6,1,"SRC1","return","p4","r8","4","LangFirst"
"8263","141","54","Dual",7,1,"SRC2","stay","p2","r6","4","LangFirst"
"8264","141","55","Dual",4,1,"SRC2","return","p3","r6","3","LangFirst"
"8265","141","56","Dual",7,1,"SRC2","stay","p4","r6","2","LangFirst"
"8266","141","57","Dual",6,0,"SRC2","stay","p2","r6","4","LangFirst"
"8267","141","58","Dual",4,0,"SRC2","return","p3","r6","3","MusicFirst"
"8268","141","59","Dual",6,0,"SRC2","stay","p4","r6","2","MusicFirst"
"8269","141","60","Dual",3,1,"SRC2","return","p2","r7","5","LangFirst"
"8270","141","61","Dual",6,0,"SRC2","stay","p3","r7","4","MusicFirst"
"8271","141","62","Dual",3,0,"SRC2","return","p4","r7","3","MusicFirst"
"8272","141","63","Dual",4,1,"SRC2","return","p2","r7","5","LangFirst"
"8273","141","64","Dual",6,0,"SRC2","stay","p3","r7","4","MusicFirst"
"8274","141","65","Dual",2,0,"SRC2","return","p4","r7","3","MusicFirst"
"8275","141","66","Dual",3,1,"SRC2","stay","p2","r8","6","LangFirst"
"8276","141","67","Dual",2,0,"SRC2","return","p3","r8","5","MusicFirst"
"8277","141","68","Dual",6,1,"SRC2","stay","p4","r8","4","LangFirst"
"8278","141","69","Dual",5,0,"SRC2","stay","p2","r8","6","MusicFirst"
"8279","141","70","Dual",4,0,"SRC2","return","p3","r8","5","MusicFirst"
"8280","141","71","Dual",5,1,"SRC2","stay","p4","r8","4","LangFirst"
"8425","142","0","Dual",5,1,"ORC","stay","p2","r6","4","LangFirst"
"8426","142","1","Dual",4,1,"ORC","return","p3","r6","3","MusicFirst"
"8427","142","2","Dual",6,1,"ORC","stay","p4","r6","2","MusicFirst"
"8428","142","3","Dual",2,1,"ORC","stay","p2","r6","4","LangFirst"
"8429","142","4","Dual",3,1,"ORC","return","p3","r6","3","MusicFirst"
"8430","142","5","Dual",3,0,"ORC","stay","p4","r6","2","MusicFirst"
"8431","142","6","Dual",3,0,"ORC","return","p2","r7","5","LangFirst"
"8432","142","7","Dual",5,1,"ORC","stay","p3","r7","4","LangFirst"
"8433","142","8","Dual",3,1,"ORC","return","p4","r7","3","LangFirst"
"8434","142","9","Dual",4,1,"ORC","return","p2","r7","5","LangFirst"
"8435","142","10","Dual",4,1,"ORC","stay","p3","r7","4","MusicFirst"
"8436","142","11","Dual",3,0,"ORC","return","p4","r7","3","LangFirst"
"8437","142","12","Dual",5,1,"ORC","stay","p2","r8","6","LangFirst"
"8438","142","13","Dual",3,1,"ORC","return","p3","r8","5","LangFirst"
"8440","142","15","Dual",6,1,"ORC","stay","p2","r8","6","MusicFirst"
"8441","142","16","Dual",3,1,"ORC","return","p3","r8","5","LangFirst"
"8443","142","18","Dual",6,1,"SE","return","p2","r6","4","MusicFirst"
"8444","142","19","Dual",3,1,"SE","stay","p3","r6","3","MusicFirst"
"8445","142","20","Dual",5,1,"SE","return","p4","r6","2","MusicFirst"
"8446","142","21","Dual",5,1,"SE","return","p2","r6","4","LangFirst"
"8447","142","22","Dual",5,1,"SE","stay","p3","r6","3","MusicFirst"
"8448","142","23","Dual",3,1,"SE","return","p4","r6","2","LangFirst"
"8449","142","24","Dual",5,1,"SE","stay","p2","r7","5","MusicFirst"
"8450","142","25","Dual",7,1,"SE","return","p3","r7","4","MusicFirst"
"8451","142","26","Dual",4,1,"SE","stay","p4","r7","3","MusicFirst"
"8452","142","27","Dual",5,1,"SE","stay","p2","r7","5","MusicFirst"
"8453","142","28","Dual",4,1,"SE","return","p3","r7","4","LangFirst"
"8454","142","29","Dual",5,1,"SE","stay","p4","r7","3","MusicFirst"
"8455","142","30","Dual",3,1,"SE","return","p2","r8","6","MusicFirst"
"8456","142","31","Dual",6,1,"SE","stay","p3","r8","5","LangFirst"
"8457","142","32","Dual",3,1,"SE","return","p4","r8","4","LangFirst"
"8458","142","33","Dual",3,0,"SE","return","p2","r8","6","LangFirst"
"8459","142","34","Dual",3,1,"SE","stay","p3","r8","5","MusicFirst"
"8460","142","35","Dual",1,1,"SE","return","p4","r8","4","MusicFirst"
"8462","142","37","Dual",4,1,"SRC1","stay","p3","r6","3","LangFirst"
"8463","142","38","Dual",5,1,"SRC1","return","p4","r6","2","LangFirst"
"8464","142","39","Dual",6,1,"SRC1","return","p2","r6","4","MusicFirst"
"8465","142","40","Dual",3,1,"SRC1","stay","p3","r6","3","LangFirst"
"8466","142","41","Dual",4,1,"SRC1","return","p4","r6","2","MusicFirst"
"8468","142","43","Dual",4,1,"SRC1","return","p3","r7","4","LangFirst"
"8469","142","44","Dual",3,1,"SRC1","stay","p4","r7","3","MusicFirst"
"8470","142","45","Dual",4,0,"SRC1","stay","p2","r7","5","MusicFirst"
"8471","142","46","Dual",3,1,"SRC1","return","p3","r7","4","LangFirst"
"8472","142","47","Dual",4,1,"SRC1","stay","p4","r7","3","LangFirst"
"8473","142","48","Dual",5,1,"SRC1","return","p2","r8","6","LangFirst"
"8474","142","49","Dual",7,1,"SRC1","stay","p3","r8","5","MusicFirst"
"8475","142","50","Dual",3,1,"SRC1","return","p4","r8","4","MusicFirst"
"8476","142","51","Dual",4,1,"SRC1","return","p2","r8","6","LangFirst"
"8477","142","52","Dual",5,0,"SRC1","stay","p3","r8","5","MusicFirst"
"8478","142","53","Dual",5,1,"SRC1","return","p4","r8","4","LangFirst"
"8479","142","54","Dual",5,1,"SRC2","stay","p2","r6","4","LangFirst"
"8480","142","55","Dual",4,1,"SRC2","return","p3","r6","3","LangFirst"
"8481","142","56","Dual",5,1,"SRC2","stay","p4","r6","2","LangFirst"
"8482","142","57","Dual",3,1,"SRC2","stay","p2","r6","4","LangFirst"
"8483","142","58","Dual",6,0,"SRC2","return","p3","r6","3","MusicFirst"
"8484","142","59","Dual",6,0,"SRC2","stay","p4","r6","2","MusicFirst"
"8485","142","60","Dual",4,1,"SRC2","return","p2","r7","5","LangFirst"
"8486","142","61","Dual",5,0,"SRC2","stay","p3","r7","4","MusicFirst"
"8488","142","63","Dual",5,1,"SRC2","return","p2","r7","5","LangFirst"
"8489","142","64","Dual",3,0,"SRC2","stay","p3","r7","4","MusicFirst"
"8490","142","65","Dual",3,0,"SRC2","return","p4","r7","3","MusicFirst"
"8491","142","66","Dual",4,1,"SRC2","stay","p2","r8","6","LangFirst"
"8492","142","67","Dual",4,0,"SRC2","return","p3","r8","5","MusicFirst"
"8493","142","68","Dual",4,1,"SRC2","stay","p4","r8","4","LangFirst"
"8494","142","69","Dual",6,0,"SRC2","stay","p2","r8","6","MusicFirst"
"8495","142","70","Dual",1,1,"SRC2","return","p3","r8","5","MusicFirst"
"8496","142","71","Dual",5,1,"SRC2","stay","p4","r8","4","LangFirst"
"8641","143","0","Dual",3,1,"ORC","stay","p2","r6","4","LangFirst"
"8642","143","1","Dual",6,1,"ORC","return","p3","r6","3","MusicFirst"
"8644","143","3","Dual",6,1,"ORC","stay","p2","r6","4","LangFirst"
"8645","143","4","Dual",6,1,"ORC","return","p3","r6","3","MusicFirst"
"8646","143","5","Dual",5,1,"ORC","stay","p4","r6","2","MusicFirst"
"8647","143","6","Dual",3,1,"ORC","return","p2","r7","5","LangFirst"
"8648","143","7","Dual",4,1,"ORC","stay","p3","r7","4","LangFirst"
"8649","143","8","Dual",3,1,"ORC","return","p4","r7","3","LangFirst"
"8650","143","9","Dual",1,1,"ORC","return","p2","r7","5","LangFirst"
"8651","143","10","Dual",7,1,"ORC","stay","p3","r7","4","MusicFirst"
"8652","143","11","Dual",3,1,"ORC","return","p4","r7","3","LangFirst"
"8653","143","12","Dual",3,1,"ORC","stay","p2","r8","6","LangFirst"
"8654","143","13","Dual",5,1,"ORC","return","p3","r8","5","LangFirst"
"8655","143","14","Dual",4,1,"ORC","stay","p4","r8","4","LangFirst"
"8656","143","15","Dual",3,1,"ORC","stay","p2","r8","6","MusicFirst"
"8657","143","16","Dual",4,1,"ORC","return","p3","r8","5","LangFirst"
"8658","143","17","Dual",4,1,"ORC","stay","p4","r8","4","LangFirst"
"8659","143","18","Dual",5,1,"SE","return","p2","r6","4","MusicFirst"
"8660","143","19","Dual",4,1,"SE","stay","p3","r6","3","MusicFirst"
"8661","143","20","Dual",5,1,"SE","return","p4","r6","2","MusicFirst"
"8662","143","21","Dual",5,1,"SE","return","p2","r6","4","LangFirst"
"8663","143","22","Dual",6,1,"SE","stay","p3","r6","3","MusicFirst"
"8664","143","23","Dual",5,1,"SE","return","p4","r6","2","LangFirst"
"8665","143","24","Dual",6,1,"SE","stay","p2","r7","5","MusicFirst"
"8666","143","25","Dual",6,1,"SE","return","p3","r7","4","MusicFirst"
"8667","143","26","Dual",2,1,"SE","stay","p4","r7","3","MusicFirst"
"8668","143","27","Dual",5,1,"SE","stay","p2","r7","5","MusicFirst"
"8669","143","28","Dual",4,1,"SE","return","p3","r7","4","LangFirst"
"8670","143","29","Dual",1,1,"SE","stay","p4","r7","3","MusicFirst"
"8671","143","30","Dual",1,1,"SE","return","p2","r8","6","MusicFirst"
"8672","143","31","Dual",4,1,"SE","stay","p3","r8","5","LangFirst"
"8673","143","32","Dual",2,1,"SE","return","p4","r8","4","LangFirst"
"8674","143","33","Dual",3,1,"SE","return","p2","r8","6","LangFirst"
"8675","143","34","Dual",5,0,"SE","stay","p3","r8","5","MusicFirst"
"8676","143","35","Dual",2,1,"SE","return","p4","r8","4","MusicFirst"
"8677","143","36","Dual",6,1,"SRC1","return","p2","r6","4","MusicFirst"
"8678","143","37","Dual",7,1,"SRC1","stay","p3","r6","3","LangFirst"
"8679","143","38","Dual",5,1,"SRC1","return","p4","r6","2","LangFirst"
"8680","143","39","Dual",5,1,"SRC1","return","p2","r6","4","MusicFirst"
"8681","143","40","Dual",4,1,"SRC1","stay","p3","r6","3","LangFirst"
"8682","143","41","Dual",7,1,"SRC1","return","p4","r6","2","MusicFirst"
"8683","143","42","Dual",3,1,"SRC1","stay","p2","r7","5","MusicFirst"
"8684","143","43","Dual",5,1,"SRC1","return","p3","r7","4","LangFirst"
"8685","143","44","Dual",2,1,"SRC1","stay","p4","r7","3","MusicFirst"
"8686","143","45","Dual",4,1,"SRC1","stay","p2","r7","5","MusicFirst"
"8687","143","46","Dual",4,1,"SRC1","return","p3","r7","4","LangFirst"
"8688","143","47","Dual",4,1,"SRC1","stay","p4","r7","3","LangFirst"
"8689","143","48","Dual",3,1,"SRC1","return","p2","r8","6","LangFirst"
"8690","143","49","Dual",4,1,"SRC1","stay","p3","r8","5","MusicFirst"
"8691","143","50","Dual",1,1,"SRC1","return","p4","r8","4","MusicFirst"
"8692","143","51","Dual",2,1,"SRC1","return","p2","r8","6","LangFirst"
"8693","143","52","Dual",4,1,"SRC1","stay","p3","r8","5","MusicFirst"
"8694","143","53","Dual",1,1,"SRC1","return","p4","r8","4","LangFirst"
"8695","143","54","Dual",5,1,"SRC2","stay","p2","r6","4","LangFirst"
"8696","143","55","Dual",5,1,"SRC2","return","p3","r6","3","LangFirst"
"8697","143","56","Dual",6,1,"SRC2","stay","p4","r6","2","LangFirst"
"8698","143","57","Dual",4,1,"SRC2","stay","p2","r6","4","LangFirst"
"8699","143","58","Dual",7,0,"SRC2","return","p3","r6","3","MusicFirst"
"8700","143","59","Dual",6,0,"SRC2","stay","p4","r6","2","MusicFirst"
"8701","143","60","Dual",1,1,"SRC2","return","p2","r7","5","LangFirst"
"8702","143","61","Dual",7,0,"SRC2","stay","p3","r7","4","MusicFirst"
"8703","143","62","Dual",4,1,"SRC2","return","p4","r7","3","MusicFirst"
"8704","143","63","Dual",2,1,"SRC2","return","p2","r7","5","LangFirst"
"8706","143","65","Dual",3,0,"SRC2","return","p4","r7","3","MusicFirst"
"8707","143","66","Dual",4,1,"SRC2","stay","p2","r8","6","LangFirst"
"8708","143","67","Dual",5,0,"SRC2","return","p3","r8","5","MusicFirst"
"8710","143","69","Dual",3,0,"SRC2","stay","p2","r8","6","MusicFirst"
"8711","143","70","Dual",4,0,"SRC2","return","p3","r8","5","MusicFirst"
"8712","143","71","Dual",5,1,"SRC2","stay","p4","r8","4","LangFirst"
"8857","144","0","Dual",4,0,"ORC","stay","p2","r6","4","LangFirst"
"8858","144","1","Dual",5,1,"ORC","return","p3","r6","3","MusicFirst"
"8859","144","2","Dual",5,0,"ORC","stay","p4","r6","2","MusicFirst"
"8860","144","3","Dual",6,1,"ORC","stay","p2","r6","4","LangFirst"
"8861","144","4","Dual",5,0,"ORC","return","p3","r6","3","MusicFirst"
"8862","144","5","Dual",6,1,"ORC","stay","p4","r6","2","MusicFirst"
"8863","144","6","Dual",3,1,"ORC","return","p2","r7","5","LangFirst"
"8864","144","7","Dual",6,0,"ORC","stay","p3","r7","4","LangFirst"
"8865","144","8","Dual",3,1,"ORC","return","p4","r7","3","LangFirst"
"8866","144","9","Dual",3,0,"ORC","return","p2","r7","5","LangFirst"
"8867","144","10","Dual",5,0,"ORC","stay","p3","r7","4","MusicFirst"
"8868","144","11","Dual",3,0,"ORC","return","p4","r7","3","LangFirst"
"8870","144","13","Dual",4,0,"ORC","return","p3","r8","5","LangFirst"
"8871","144","14","Dual",3,1,"ORC","stay","p4","r8","4","LangFirst"
"8872","144","15","Dual",5,1,"ORC","stay","p2","r8","6","MusicFirst"
"8873","144","16","Dual",5,1,"ORC","return","p3","r8","5","LangFirst"
"8874","144","17","Dual",6,0,"ORC","stay","p4","r8","4","LangFirst"
"8875","144","18","Dual",6,1,"SE","return","p2","r6","4","MusicFirst"
"8876","144","19","Dual",6,1,"SE","stay","p3","r6","3","MusicFirst"
"8877","144","20","Dual",4,1,"SE","return","p4","r6","2","MusicFirst"
"8878","144","21","Dual",4,1,"SE","return","p2","r6","4","LangFirst"
"8879","144","22","Dual",4,1,"SE","stay","p3","r6","3","MusicFirst"
"8880","144","23","Dual",5,1,"SE","return","p4","r6","2","LangFirst"
"8881","144","24","Dual",2,1,"SE","stay","p2","r7","5","MusicFirst"
"8882","144","25","Dual",3,1,"SE","return","p3","r7","4","MusicFirst"
"8883","144","26","Dual",4,1,"SE","stay","p4","r7","3","MusicFirst"
"8884","144","27","Dual",6,1,"SE","stay","p2","r7","5","MusicFirst"
"8885","144","28","Dual",4,1,"SE","return","p3","r7","4","LangFirst"
"8886","144","29","Dual",5,1,"SE","stay","p4","r7","3","MusicFirst"
"8887","144","30","Dual",1,0,"SE","return","p2","r8","6","MusicFirst"
"8888","144","31","Dual",3,1,"SE","stay","p3","r8","5","LangFirst"
"8889","144","32","Dual",6,1,"SE","return","p4","r8","4","LangFirst"
"8890","144","33","Dual",4,1,"SE","return","p2","r8","6","LangFirst"
"8891","144","34","Dual",6,1,"SE","stay","p3","r8","5","MusicFirst"
"8892","144","35","Dual",4,1,"SE","return","p4","r8","4","MusicFirst"
"8893","144","36","Dual",6,1,"SRC1","return","p2","r6","4","MusicFirst"
"8894","144","37","Dual",3,1,"SRC1","stay","p3","r6","3","LangFirst"
"8895","144","38","Dual",4,1,"SRC1","return","p4","r6","2","LangFirst"
"8896","144","39","Dual",3,1,"SRC1","return","p2","r6","4","MusicFirst"
"8897","144","40","Dual",3,1,"SRC1","stay","p3","r6","3","LangFirst"
"8898","144","41","Dual",5,0,"SRC1","return","p4","r6","2","MusicFirst"
"8899","144","42","Dual",5,1,"SRC1","stay","p2","r7","5","MusicFirst"
"8901","144","44","Dual",3,1,"SRC1","stay","p4","r7","3","MusicFirst"
"8902","144","45","Dual",4,0,"SRC1","stay","p2","r7","5","MusicFirst"
"8903","144","46","Dual",5,1,"SRC1","return","p3","r7","4","LangFirst"
"8904","144","47","Dual",3,1,"SRC1","stay","p4","r7","3","LangFirst"
"8905","144","48","Dual",5,1,"SRC1","return","p2","r8","6","LangFirst"
"8906","144","49","Dual",6,1,"SRC1","stay","p3","r8","5","MusicFirst"
"8907","144","50","Dual",5,0,"SRC1","return","p4","r8","4","MusicFirst"
"8908","144","51","Dual",2,1,"SRC1","return","p2","r8","6","LangFirst"
"8909","144","52","Dual",5,1,"SRC1","stay","p3","r8","5","MusicFirst"
"8910","144","53","Dual",4,1,"SRC1","return","p4","r8","4","LangFirst"
"8912","144","55","Dual",6,1,"SRC2","return","p3","r6","3","LangFirst"
"8913","144","56","Dual",6,1,"SRC2","stay","p4","r6","2","LangFirst"
"8914","144","57","Dual",6,0,"SRC2","stay","p2","r6","4","LangFirst"
"8915","144","58","Dual",6,1,"SRC2","return","p3","r6","3","MusicFirst"
"8916","144","59","Dual",6,1,"SRC2","stay","p4","r6","2","MusicFirst"
"8917","144","60","Dual",4,1,"SRC2","return","p2","r7","5","LangFirst"
"8918","144","61","Dual",6,0,"SRC2","stay","p3","r7","4","MusicFirst"
"8919","144","62","Dual",3,0,"SRC2","return","p4","r7","3","MusicFirst"
"8920","144","63","Dual",5,0,"SRC2","return","p2","r7","5","LangFirst"
"8921","144","64","Dual",6,0,"SRC2","stay","p3","r7","4","MusicFirst"
"8922","144","65","Dual",5,0,"SRC2","return","p4","r7","3","MusicFirst"
"8923","144","66","Dual",4,0,"SRC2","stay","p2","r8","6","LangFirst"
"8924","144","67","Dual",4,1,"SRC2","return","p3","r8","5","MusicFirst"
"8925","144","68","Dual",6,0,"SRC2","stay","p4","r8","4","LangFirst"
"8926","144","69","Dual",5,0,"SRC2","stay","p2","r8","6","MusicFirst"
"8927","144","70","Dual",6,0,"SRC2","return","p3","r8","5","MusicFirst"
"8928","144","71","Dual",6,1,"SRC2","stay","p4","r8","4","LangFirst"
"9073","145","0","Dual",4,1,"ORC","stay","p2","r6","4","LangFirst"
"9074","145","1","Dual",6,1,"ORC","return","p3","r6","3","MusicFirst"
"9075","145","2","Dual",6,0,"ORC","stay","p4","r6","2","MusicFirst"
"9076","145","3","Dual",6,0,"ORC","stay","p2","r6","4","LangFirst"
"9077","145","4","Dual",6,1,"ORC","return","p3","r6","3","MusicFirst"
