,subj,TaskType,SentStruct,Lang_ACC,whichfirst,SStype,QLang1_firstsubj,QLang2_firstsubj,QLang
7830,139,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
7831,139,Dual,SRC2,0,LangFirst,high,yes,no,QLang2
7832,139,Dual,SRC2,1,LangFirst,high,no,yes,QLang1
7834,139,Dual,SRC2,0,LangFirst,high,yes,no,QLang2
7835,139,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
7836,139,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
7837,139,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
7838,139,Dual,SRC2,0,MusicFirst,high,yes,no,QLang2
7839,139,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
7840,139,Dual,SRC2,0,LangFirst,high,yes,no,QLang2
7841,139,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
7842,139,Dual,SRC2,1,MusicFirst,high,no,yes,QLang1
7843,139,Dual,SRC2,0,LangFirst,high,no,yes,QLang2
7844,139,Dual,SRC2,1,MusicFirst,high,no,yes,QLang1
7845,139,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
7846,139,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
7847,139,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
7848,139,Dual,SRC2,1,LangFirst,high,yes,no,QLang1
7849,139,Lang,ORC,1,LangFirst,high,no,yes,QLang2
7850,139,Lang,ORC,1,LangFirst,high,no,yes,QLang2
7851,139,Lang,ORC,0,LangFirst,high,yes,no,QLang1
7852,139,Lang,ORC,1,LangFirst,high,no,no,QLang2
7853,139,Lang,ORC,1,LangFirst,high,yes,no,QLang2
7854,139,Lang,ORC,1,LangFirst,high,no,yes,QLang1
7855,139,Lang,ORC,1,LangFirst,high,no,yes,QLang2
7856,139,Lang,ORC,1,LangFirst,high,no,yes,QLang2
7857,139,Lang,ORC,1,LangFirst,high,yes,no,QLang2
7858,139,Lang,ORC,1,LangFirst,high,no,yes,QLang1
7859,139,Lang,ORC,1,LangFirst,high,no,yes,QLang1
7860,139,Lang,ORC,1,LangFirst,high,yes,no,QLang2
7861,139,Lang,ORC,1,LangFirst,high,yes,no,QLang2
7862,139,Lang,ORC,1,LangFirst,high,yes,no,QLang2
7863,139,Lang,ORC,1,LangFirst,high,no,yes,QLang1
7864,139,Lang,ORC,0,LangFirst,high,yes,no,QLang1
7865,139,Lang,ORC,1,LangFirst,high,yes,no,QLang1
7866,139,Lang,ORC,1,LangFirst,high,no,yes,QLang1
7867,139,Lang,SE,1,LangFirst,low,yes,no,QLang2
7868,139,Lang,SE,1,LangFirst,low,yes,no,QLang2
7869,139,Lang,SE,1,LangFirst,low,yes,no,QLang1
7870,139,Lang,SE,1,LangFirst,low,yes,no,QLang1
7871,139,Lang,SE,1,LangFirst,low,no,yes,QLang1
7872,139,Lang,SE,1,LangFirst,low,no,yes,QLang1
7873,139,Lang,SE,1,LangFirst,low,no,yes,QLang1
7874,139,Lang,SE,0,LangFirst,low,no,yes,QLang2
7875,139,Lang,SE,1,LangFirst,low,yes,no,QLang2
7876,139,Lang,SE,1,LangFirst,low,no,yes,QLang1
7877,139,Lang,SE,1,LangFirst,low,yes,no,QLang1
7878,139,Lang,SE,1,LangFirst,low,no,yes,QLang2
7879,139,Lang,SE,1,LangFirst,low,yes,no,QLang1
7880,139,Lang,SE,1,LangFirst,low,yes,no,QLang1
7881,139,Lang,SE,1,LangFirst,low,no,yes,QLang1
7882,139,Lang,SE,1,LangFirst,low,yes,no,QLang2
7883,139,Lang,SE,1,LangFirst,low,no,yes,QLang2
7884,139,Lang,SE,1,LangFirst,low,no,yes,QLang1
7885,139,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
7886,139,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
7887,139,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
7888,139,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
7889,139,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
7890,139,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
7891,139,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
7892,139,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
7893,139,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
7894,139,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
7895,139,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
7896,139,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
7897,139,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
7898,139,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
7899,139,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
7900,139,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
7901,139,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
7902,139,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
7903,139,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
7904,139,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
7905,139,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
7906,139,Lang,SRC2,0,LangFirst,high,no,yes,QLang2
7907,139,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
7908,139,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
7909,139,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
7910,139,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
7911,139,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
7912,139,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
7913,139,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
7914,139,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
7915,139,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
7916,139,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
7917,139,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
7918,139,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
7919,139,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
7920,139,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
7993,140,Dual,ORC,0,LangFirst,high,yes,no,QLang2
7994,140,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
7995,140,Dual,ORC,0,MusicFirst,high,yes,no,QLang1
7996,140,Dual,ORC,1,LangFirst,high,no,yes,QLang2
7997,140,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
7998,140,Dual,ORC,0,MusicFirst,high,yes,no,QLang1
8000,140,Dual,ORC,1,LangFirst,high,no,yes,QLang2
8001,140,Dual,ORC,1,LangFirst,high,yes,no,QLang2
8002,140,Dual,ORC,1,LangFirst,high,no,yes,QLang1
8003,140,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
8004,140,Dual,ORC,1,LangFirst,high,yes,no,QLang2
8005,140,Dual,ORC,1,LangFirst,high,yes,no,QLang2
8006,140,Dual,ORC,1,LangFirst,high,no,yes,QLang2
8007,140,Dual,ORC,1,LangFirst,high,yes,no,QLang1
8008,140,Dual,ORC,1,MusicFirst,high,no,yes,QLang1
8010,140,Dual,ORC,1,LangFirst,high,yes,no,QLang1
8011,140,Dual,SE,1,MusicFirst,low,yes,no,QLang2
8012,140,Dual,SE,1,MusicFirst,low,yes,no,QLang2
8013,140,Dual,SE,1,MusicFirst,low,no,yes,QLang1
8014,140,Dual,SE,1,LangFirst,low,yes,no,QLang1
8015,140,Dual,SE,1,MusicFirst,low,no,no,QLang1
8016,140,Dual,SE,1,LangFirst,low,yes,no,QLang1
8017,140,Dual,SE,1,MusicFirst,low,yes,no,QLang1
8018,140,Dual,SE,1,MusicFirst,low,yes,no,QLang2
8019,140,Dual,SE,1,MusicFirst,low,yes,no,QLang2
8020,140,Dual,SE,0,MusicFirst,low,no,yes,QLang1
8021,140,Dual,SE,1,LangFirst,low,no,yes,QLang1
8022,140,Dual,SE,1,MusicFirst,low,no,yes,QLang2
8023,140,Dual,SE,0,MusicFirst,low,no,yes,QLang1
8024,140,Dual,SE,1,LangFirst,low,yes,no,QLang1
8025,140,Dual,SE,1,LangFirst,low,no,yes,QLang1
8026,140,Dual,SE,1,LangFirst,low,no,yes,QLang2
8028,140,Dual,SE,1,MusicFirst,low,yes,no,QLang1
8029,140,Dual,SRC1,1,MusicFirst,low,no,yes,QLang1
8030,140,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
8031,140,Dual,SRC1,0,LangFirst,low,no,yes,QLang1
8032,140,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
8033,140,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
8034,140,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
8035,140,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
8036,140,Dual,SRC1,1,LangFirst,low,no,yes,QLang2
8037,140,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
8038,140,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
8039,140,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
8040,140,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
8041,140,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
8042,140,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
8043,140,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
8044,140,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
8045,140,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
8046,140,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
8047,140,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
8048,140,Dual,SRC2,1,LangFirst,high,no,yes,QLang1
8049,140,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
8050,140,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
8051,140,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
8052,140,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
8053,140,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
8054,140,Dual,SRC2,1,MusicFirst,high,yes,no,QLang2
8055,140,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
8056,140,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
8057,140,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
8058,140,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
8059,140,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
8060,140,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
8061,140,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
8062,140,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
8063,140,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
8064,140,Dual,SRC2,1,LangFirst,high,yes,no,QLang1
8065,140,Lang,ORC,1,LangFirst,high,no,yes,QLang2
8066,140,Lang,ORC,1,LangFirst,high,no,yes,QLang2
8067,140,Lang,ORC,1,LangFirst,high,yes,no,QLang1
8068,140,Lang,ORC,1,LangFirst,high,no,no,QLang2
8069,140,Lang,ORC,1,LangFirst,high,yes,no,QLang2
8070,140,Lang,ORC,0,LangFirst,high,no,yes,QLang1
8071,140,Lang,ORC,1,LangFirst,high,no,yes,QLang2
8072,140,Lang,ORC,1,LangFirst,high,no,yes,QLang2
8073,140,Lang,ORC,1,LangFirst,high,yes,no,QLang2
8074,140,Lang,ORC,1,LangFirst,high,no,yes,QLang1
8075,140,Lang,ORC,0,LangFirst,high,no,yes,QLang1
8076,140,Lang,ORC,1,LangFirst,high,yes,no,QLang2
8077,140,Lang,ORC,1,LangFirst,high,yes,no,QLang2
8078,140,Lang,ORC,1,LangFirst,high,yes,no,QLang2
8079,140,Lang,ORC,1,LangFirst,high,no,yes,QLang1
8080,140,Lang,ORC,1,LangFirst,high,yes,no,QLang1
8081,140,Lang,ORC,0,LangFirst,high,yes,no,QLang1
8082,140,Lang,ORC,1,LangFirst,high,no,yes,QLang1
8083,140,Lang,SE,1,LangFirst,low,yes,no,QLang2
8084,140,Lang,SE,1,LangFirst,low,yes,no,QLang2
8085,140,Lang,SE,1,LangFirst,low,yes,no,QLang1
8086,140,Lang,SE,1,LangFirst,low,yes,no,QLang1
8087,140,Lang,SE,0,LangFirst,low,no,yes,QLang1
8088,140,Lang,SE,1,LangFirst,low,no,yes,QLang1
8089,140,Lang,SE,1,LangFirst,low,no,yes,QLang1
8090,140,Lang,SE,1,LangFirst,low,no,yes,QLang2
8091,140,Lang,SE,1,LangFirst,low,yes,no,QLang2
8092,140,Lang,SE,1,LangFirst,low,no,yes,QLang1
8093,140,Lang,SE,1,LangFirst,low,yes,no,QLang1
8094,140,Lang,SE,1,LangFirst,low,no,yes,QLang2
8095,140,Lang,SE,1,LangFirst,low,yes,no,QLang1
8096,140,Lang,SE,1,LangFirst,low,yes,no,QLang1
8097,140,Lang,SE,1,LangFirst,low,no,yes,QLang1
8098,140,Lang,SE,1,LangFirst,low,yes,no,QLang2
8099,140,Lang,SE,1,LangFirst,low,no,yes,QLang2
8100,140,Lang,SE,1,LangFirst,low,no,yes,QLang1
8101,140,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
8102,140,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
8103,140,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
8104,140,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
8105,140,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
8106,140,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
8107,140,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
8108,140,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
8109,140,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
8110,140,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
8111,140,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
8112,140,Lang,SRC1,0,LangFirst,low,no,yes,QLang1
8113,140,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
8114,140,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
8115,140,Lang,SRC1,0,LangFirst,low,no,yes,QLang1
8116,140,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
8117,140,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
8118,140,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
8119,140,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
8120,140,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
8121,140,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
8122,140,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
8123,140,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
8124,140,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
8125,140,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
8126,140,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
8127,140,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
8128,140,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
8129,140,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
8130,140,Lang,SRC2,0,LangFirst,high,no,yes,QLang1
8131,140,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
8132,140,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
8133,140,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
8134,140,Lang,SRC2,0,LangFirst,high,no,yes,QLang2
8135,140,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
8136,140,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
8209,141,Dual,ORC,1,LangFirst,high,yes,no,QLang2
8210,141,Dual,ORC,0,MusicFirst,high,no,yes,QLang2
8211,141,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
8212,141,Dual,ORC,1,LangFirst,high,no,yes,QLang2
8213,141,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
8214,141,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
8215,141,Dual,ORC,1,LangFirst,high,yes,no,QLang2
8216,141,Dual,ORC,1,LangFirst,high,no,yes,QLang2
8217,141,Dual,ORC,1,LangFirst,high,yes,no,QLang2
8218,141,Dual,ORC,1,LangFirst,high,no,yes,QLang1
8219,141,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
8220,141,Dual,ORC,1,LangFirst,high,yes,no,QLang2
8221,141,Dual,ORC,1,LangFirst,high,yes,no,QLang2
8222,141,Dual,ORC,1,LangFirst,high,no,yes,QLang2
8223,141,Dual,ORC,1,LangFirst,high,yes,no,QLang1
8224,141,Dual,ORC,1,MusicFirst,high,no,yes,QLang1
8225,141,Dual,ORC,1,LangFirst,high,no,yes,QLang1
8226,141,Dual,ORC,1,LangFirst,high,yes,no,QLang1
8227,141,Dual,SE,1,MusicFirst,low,yes,no,QLang2
8228,141,Dual,SE,1,MusicFirst,low,yes,no,QLang2
8229,141,Dual,SE,1,MusicFirst,low,no,yes,QLang1
8230,141,Dual,SE,0,LangFirst,low,yes,no,QLang1
8231,141,Dual,SE,1,MusicFirst,low,no,no,QLang1
8232,141,Dual,SE,1,LangFirst,low,yes,no,QLang1
8233,141,Dual,SE,1,MusicFirst,low,yes,no,QLang1
8234,141,Dual,SE,1,MusicFirst,low,yes,no,QLang2
8235,141,Dual,SE,1,MusicFirst,low,yes,no,QLang2
8236,141,Dual,SE,1,MusicFirst,low,no,yes,QLang1
8237,141,Dual,SE,1,LangFirst,low,no,yes,QLang1
8238,141,Dual,SE,1,MusicFirst,low,no,yes,QLang2
8239,141,Dual,SE,1,MusicFirst,low,no,yes,QLang1
8240,141,Dual,SE,1,LangFirst,low,yes,no,QLang1
8241,141,Dual,SE,1,LangFirst,low,no,yes,QLang1
8242,141,Dual,SE,1,LangFirst,low,no,yes,QLang2
8243,141,Dual,SE,0,MusicFirst,low,no,yes,QLang2
8244,141,Dual,SE,1,MusicFirst,low,yes,no,QLang1
8245,141,Dual,SRC1,1,MusicFirst,low,no,yes,QLang1
8246,141,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
8247,141,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
8248,141,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
8249,141,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
8250,141,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
8251,141,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
8252,141,Dual,SRC1,1,LangFirst,low,no,yes,QLang2
8253,141,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
8254,141,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
8255,141,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
8256,141,Dual,SRC1,0,LangFirst,low,yes,no,QLang1
8257,141,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
8258,141,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
8259,141,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
8260,141,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
8261,141,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
8262,141,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
8263,141,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
8264,141,Dual,SRC2,1,LangFirst,high,no,yes,QLang1
8265,141,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
8266,141,Dual,SRC2,0,LangFirst,high,yes,no,QLang2
8267,141,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
8268,141,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
8269,141,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
8270,141,Dual,SRC2,0,MusicFirst,high,yes,no,QLang2
8271,141,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
8272,141,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
8273,141,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
8274,141,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
8275,141,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
8276,141,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
8277,141,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
8278,141,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
8279,141,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
8280,141,Dual,SRC2,1,LangFirst,high,yes,no,QLang1
8281,141,Lang,ORC,1,LangFirst,high,no,yes,QLang2
8282,141,Lang,ORC,1,LangFirst,high,no,yes,QLang2
8283,141,Lang,ORC,1,LangFirst,high,yes,no,QLang1
8284,141,Lang,ORC,1,LangFirst,high,no,no,QLang2
8285,141,Lang,ORC,1,LangFirst,high,yes,no,QLang2
8286,141,Lang,ORC,1,LangFirst,high,no,yes,QLang1
8287,141,Lang,ORC,1,LangFirst,high,no,yes,QLang2
8288,141,Lang,ORC,1,LangFirst,high,no,yes,QLang2
8289,141,Lang,ORC,1,LangFirst,high,yes,no,QLang2
8290,141,Lang,ORC,1,LangFirst,high,no,yes,QLang1
8291,141,Lang,ORC,1,LangFirst,high,no,yes,QLang1
8292,141,Lang,ORC,1,LangFirst,high,yes,no,QLang2
8293,141,Lang,ORC,1,LangFirst,high,yes,no,QLang2
8294,141,Lang,ORC,1,LangFirst,high,yes,no,QLang2
8295,141,Lang,ORC,1,LangFirst,high,no,yes,QLang1
8296,141,Lang,ORC,1,LangFirst,high,yes,no,QLang1
8297,141,Lang,ORC,1,LangFirst,high,yes,no,QLang1
8298,141,Lang,ORC,1,LangFirst,high,no,yes,QLang1
8299,141,Lang,SE,1,LangFirst,low,yes,no,QLang2
8300,141,Lang,SE,1,LangFirst,low,yes,no,QLang2
8301,141,Lang,SE,1,LangFirst,low,yes,no,QLang1
8302,141,Lang,SE,1,LangFirst,low,yes,no,QLang1
8303,141,Lang,SE,1,LangFirst,low,no,yes,QLang1
8304,141,Lang,SE,0,LangFirst,low,no,yes,QLang1
8305,141,Lang,SE,1,LangFirst,low,no,yes,QLang1
8306,141,Lang,SE,1,LangFirst,low,no,yes,QLang2
8307,141,Lang,SE,1,LangFirst,low,yes,no,QLang2
8308,141,Lang,SE,1,LangFirst,low,no,yes,QLang1
8309,141,Lang,SE,1,LangFirst,low,yes,no,QLang1
8310,141,Lang,SE,1,LangFirst,low,no,yes,QLang2
8311,141,Lang,SE,1,LangFirst,low,yes,no,QLang1
8312,141,Lang,SE,1,LangFirst,low,yes,no,QLang1
8313,141,Lang,SE,1,LangFirst,low,no,yes,QLang1
8314,141,Lang,SE,1,LangFirst,low,yes,no,QLang2
8315,141,Lang,SE,1,LangFirst,low,no,yes,QLang2
8316,141,Lang,SE,1,LangFirst,low,no,yes,QLang1
8317,141,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
8318,141,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
8319,141,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
8320,141,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
8321,141,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
8322,141,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
8323,141,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
8324,141,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
8325,141,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
8326,141,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
8327,141,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
8328,141,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
8329,141,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
8330,141,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
8331,141,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
8332,141,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
8333,141,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
8334,141,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
8335,141,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
8336,141,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
8337,141,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
8338,141,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
8339,141,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
8340,141,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
8341,141,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
8342,141,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
8343,141,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
8344,141,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
8345,141,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
8346,141,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
8347,141,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
8348,141,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
8349,141,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
8350,141,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
8351,141,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
8352,141,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
8425,142,Dual,ORC,1,LangFirst,high,yes,no,QLang2
8426,142,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
8427,142,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
8428,142,Dual,ORC,1,LangFirst,high,no,yes,QLang2
8429,142,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
8430,142,Dual,ORC,0,MusicFirst,high,yes,no,QLang1
8431,142,Dual,ORC,0,LangFirst,high,yes,no,QLang2
8432,142,Dual,ORC,1,LangFirst,high,no,yes,QLang2
8433,142,Dual,ORC,1,LangFirst,high,yes,no,QLang2
8434,142,Dual,ORC,1,LangFirst,high,no,yes,QLang1
8435,142,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
8436,142,Dual,ORC,0,LangFirst,high,yes,no,QLang2
8437,142,Dual,ORC,1,LangFirst,high,yes,no,QLang2
8438,142,Dual,ORC,1,LangFirst,high,no,yes,QLang2
8440,142,Dual,ORC,1,MusicFirst,high,no,yes,QLang1
8441,142,Dual,ORC,1,LangFirst,high,no,yes,QLang1
8442,142,Dual,ORC,0,LangFirst,high,yes,no,QLang1
8443,142,Dual,SE,1,MusicFirst,low,yes,no,QLang2
8444,142,Dual,SE,1,MusicFirst,low,yes,no,QLang2
8445,142,Dual,SE,1,MusicFirst,low,no,yes,QLang1
8446,142,Dual,SE,1,LangFirst,low,yes,no,QLang1
8447,142,Dual,SE,1,MusicFirst,low,no,no,QLang1
8448,142,Dual,SE,1,LangFirst,low,yes,no,QLang1
8449,142,Dual,SE,1,MusicFirst,low,yes,no,QLang1
8450,142,Dual,SE,1,MusicFirst,low,yes,no,QLang2
8451,142,Dual,SE,1,MusicFirst,low,yes,no,QLang2
8452,142,Dual,SE,1,MusicFirst,low,no,yes,QLang1
8453,142,Dual,SE,1,LangFirst,low,no,yes,QLang1
8454,142,Dual,SE,1,MusicFirst,low,no,yes,QLang2
8455,142,Dual,SE,1,MusicFirst,low,no,yes,QLang1
8456,142,Dual,SE,1,LangFirst,low,yes,no,QLang1
8457,142,Dual,SE,1,LangFirst,low,no,yes,QLang1
8458,142,Dual,SE,0,LangFirst,low,no,yes,QLang2
8459,142,Dual,SE,1,MusicFirst,low,no,yes,QLang2
8460,142,Dual,SE,1,MusicFirst,low,yes,no,QLang1
8462,142,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
8463,142,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
8464,142,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
8465,142,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
8466,142,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
8468,142,Dual,SRC1,1,LangFirst,low,no,yes,QLang2
